,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
10,H2H 1-0,Daniil Medvedev,4.0,1.0,8397213.0,3558393.0,,3.4,Daniil Medvedev,39.0,0.0,0.0,44.0,7.0,49.0,30.0,23.0,19.0,9.0,9.0,,,,,1.0,94.0,,,3.40,1.30,R16,6-4 6-2,Adrian Mannarino,5.0,1.0,8397213.0,3558394.0,,1.3,Adrian Mannarino,55.0,5.0,3.0,50.0,18.0,43.0,27.0,24.0,16.0,13.0,9.0,,,,,2.0,94.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
11,H2H 1-0,Tatsuma Ito,3.0,1.0,8394978.0,3558414.0,,4.33,Tatsuma Ito,43.0,0.0,0.0,51.0,11.0,50.0,33.0,23.0,17.0,9.0,9.0,,,,,2.0,102.0,,,4.33,1.20,R16,6-3 6-4,Sam Querrey,11.0,1.0,8394978.0,3558413.0,,1.2,Sam Querrey,59.0,4.0,2.0,51.0,19.0,50.0,34.0,30.0,16.0,10.0,10.0,,,,,1.0,102.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
12,H2H 1-0,Steve Johnson,3.0,2.0,8394635.0,3557908.0,,1.25,Steve Johnson,63.0,9.0,2.0,67.0,26.0,70.0,41.0,25.0,29.0,12.0,10.0,,,,,2.0,139.0,,,1.25,3.75,R16,6-3 6-4,Stefan Kozlov,3.0,4.0,8394635.0,3557907.0,,3.75,Stefan Kozlov,76.0,11.0,5.0,72.0,35.0,63.0,30.0,20.0,33.0,21.0,9.0,,,,,1.0,139.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
13,H2H 1-3,Paul-Henri Mathieu,8.0,1.0,8394919.0,3557866.0,,2.75,Paul-Henri Mathieu,71.0,2.0,1.0,83.0,25.0,73.0,44.0,31.0,29.0,15.0,13.0,,,,,2.0,157.0,,,2.75,1.40,R16,4-6 6-1 6-4,Nicolas Mahut,8.0,5.0,8394919.0,3557865.0,,1.4,Nicolas Mahut,86.0,7.0,3.0,74.0,28.0,78.0,55.0,43.0,23.0,15.0,14.0,,,,,1.0,157.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
14,H2H 1-0,Aljaz Bedene,9.0,2.0,8394636.0,3557899.0,,3.2,Aljaz Bedene,57.0,4.0,1.0,67.0,23.0,57.0,40.0,26.0,17.0,8.0,9.0,,,,,1.0,126.0,,,3.20,1.33,R16,6-4 6-3,Bernard Tomic,8.0,2.0,8394636.0,3557900.0,,1.333,Bernard Tomic,69.0,6.0,3.0,59.0,25.0,65.0,45.0,29.0,20.0,15.0,10.0,,,,,2.0,126.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
15,H2H 1-0,Dennis Novikov,11.0,5.0,8394618.0,3557760.0,,2.37,Dennis Novikov,112.0,5.0,3.0,112.0,36.0,116.0,66.0,46.0,50.0,30.0,18.0,,,,,2.0,233.0,,,2.37,1.53,R32,7-5 6-7(6) 7-6(5),Dudi Sela,8.0,9.0,8394618.0,3557759.0,,1.53,Dudi Sela,121.0,9.0,4.0,121.0,45.0,103.0,68.0,55.0,35.0,21.0,18.0,,,,,1.0,233.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
16,H2H 2-0,Vasek Pospisil,6.0,5.0,8394619.0,3557627.0,,2.2,Vasek Pospisil,54.0,4.0,1.0,60.0,15.0,61.0,33.0,23.0,28.0,16.0,10.0,,,,,1.0,126.0,,,2.20,1.61,R32,7-6(7) 6-2,Guillermo Garcia-Lopez,7.0,3.0,8394619.0,3557628.0,,1.61,Guillermo Garcia-Lopez,72.0,5.0,3.0,66.0,27.0,57.0,32.0,28.0,25.0,17.0,10.0,,,,,2.0,126.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
17,H2H 1-0,Robin Haase,8.0,2.0,8394620.0,3557607.0,,2.75,Robin Haase,67.0,5.0,0.0,71.0,17.0,72.0,53.0,40.0,19.0,10.0,11.0,,,,,1.0,145.0,,,2.75,1.40,R32,7-6(7) 6-4,Gilles Muller,24.0,4.0,8394620.0,3557608.0,,1.4,Gilles Muller,78.0,4.0,1.0,74.0,24.0,67.0,52.0,43.0,15.0,11.0,11.0,,,,,2.0,145.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
18,H2H 1-0,Inigo Cervantes,5.0,2.0,8394622.0,3557541.0,,2.75,Inigo Cervantes,26.0,0.0,0.0,37.0,5.0,46.0,29.0,14.0,17.0,7.0,8.0,,,,,1.0,85.0,,,2.75,1.40,R32,6-4 6-0,Igor Sijsling,1.0,0.0,8394622.0,3557542.0,,1.4,Igor Sijsling,59.0,5.0,4.0,48.0,27.0,37.0,19.0,18.0,18.0,14.0,8.0,,,,,2.0,85.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
19,H2H 1-0,Horacio Zeballos,2.0,2.0,8394623.0,3557758.0,,1.83,Horacio Zeballos,40.0,2.0,1.0,52.0,16.0,50.0,30.0,18.0,20.0,6.0,8.0,,,,,2.0,104.0,,,1.83,1.83,R32,6-3 6-1,Daniil Medvedev,10.0,2.0,8394623.0,3557757.0,,1.83,Daniil Medvedev,64.0,9.0,5.0,52.0,28.0,50.0,28.0,24.0,22.0,12.0,8.0,,,,,1.0,104.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
20,H2H 2-3,Andreas Seppi,5.0,6.0,8394624.0,3557612.0,,1.9,Andreas Seppi,69.0,7.0,0.0,78.0,26.0,64.0,35.0,27.0,29.0,16.0,10.0,,,,,2.0,148.0,,,1.90,1.80,R32,6-4 6-4,Adrian Mannarino,6.0,3.0,8394624.0,3557611.0,,1.8,Adrian Mannarino,79.0,9.0,2.0,70.0,27.0,75.0,46.0,34.0,29.0,18.0,10.0,,,,,1.0,148.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
21,H2H 4-1,Benjamin Becker,5.0,5.0,8394625.0,3557638.0,,2.5,Benjamin Becker,68.0,0.0,0.0,70.0,13.0,72.0,41.0,33.0,31.0,22.0,12.0,,,,,2.0,147.0,,,2.50,1.50,R32,7-6(3) 7-6(5),Sam Querrey,12.0,2.0,8394625.0,3557637.0,,1.5,Sam Querrey,79.0,0.0,0.0,77.0,22.0,68.0,40.0,36.0,28.0,21.0,12.0,,,,,1.0,147.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
22,H2H 1-0,Ivan Dodig,8.0,3.0,8394626.0,3557609.0,,1.4,Ivan Dodig,54.0,5.0,2.0,62.0,22.0,52.0,34.0,22.0,18.0,10.0,11.0,,,,,1.0,117.0,,,1.40,2.75,R32,6-3 1-6 6-0,Tatsuma Ito,6.0,3.0,8394626.0,3557610.0,,2.75,Tatsuma Ito,63.0,4.0,4.0,55.0,23.0,59.0,45.0,32.0,14.0,8.0,11.0,,,,,2.0,117.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
23,H2H 2-0,Yoshihito Nishioka,2.0,2.0,8394627.0,3557657.0,,2.0,Yoshihito Nishioka,75.0,12.0,4.0,76.0,31.0,84.0,48.0,28.0,36.0,16.0,12.0,,,,,1.0,162.0,,,2.00,1.80,R32,6-1 2-6 6-3,Stefan Kozlov,10.0,7.0,8394627.0,3557658.0,,1.8,Stefan Kozlov,87.0,15.0,6.0,86.0,42.0,69.0,43.0,34.0,26.0,11.0,12.0,,,,,2.0,162.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
24,H2H 3-0,Lukas Lacko,2.0,1.0,8394629.0,3557742.0,,3.25,Lukas Lacko,40.0,2.0,0.0,50.0,12.0,48.0,27.0,19.0,21.0,9.0,8.0,,,,,2.0,99.0,,,3.25,1.33,R32,6-1 6-4,Nicolas Mahut,4.0,2.0,8394629.0,3557741.0,,1.33,Nicolas Mahut,59.0,5.0,3.0,49.0,21.0,48.0,32.0,26.0,16.0,12.0,9.0,,,,,1.0,99.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
25,H2H 2-0,Rajeev Ram,5.0,1.0,8394630.0,3557614.0,,1.72,Rajeev Ram,48.0,0.0,0.0,54.0,12.0,52.0,30.0,24.0,22.0,12.0,10.0,,,,,2.0,107.0,,,1.72,2.00,R32,6-4 6-4,Paul-Henri Mathieu,3.0,3.0,8394630.0,3557613.0,,2.0,Paul-Henri Mathieu,59.0,5.0,2.0,53.0,17.0,51.0,33.0,28.0,18.0,14.0,10.0,,,,,1.0,107.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
26,H2H 1-0,Ernesto Escobedo,9.0,6.0,8394631.0,3557744.0,,4.0,Ernesto Escobedo,54.0,1.0,0.0,60.0,11.0,56.0,36.0,30.0,20.0,13.0,10.0,,,,,2.0,122.0,,,4.00,1.22,R32,7-6(5) 6-2,Aljaz Bedene,12.0,0.0,8394631.0,3557743.0,,1.22,Aljaz Bedene,68.0,3.0,2.0,62.0,19.0,60.0,35.0,31.0,25.0,18.0,10.0,,,,,1.0,122.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
27,,D Inglot / R Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.80,F,3-6 6-3 11-9,M Pavic / M Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
28,,G Muller / F Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.55,SF,7-6(6) 1-6 10-8,D Inglot / R Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
29,,S Gonzalez / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,1.82,SF,6-4 6-4,M Pavic / M Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
30,,R Bopanna / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,3.80,QF,6-3 7-5,G Muller / F Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
31,,J Brunstrom / A Siljestrom,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,1.45,QF,6-4 6-1,D Inglot / R Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
32,,C Guccione / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,1.85,QF,6-7(6) 6-3 10-7,S Gonzalez / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
33,,I Dodig / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,2.35,QF,WO,M Pavic / M Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
34,,G Garcia-Lopez / R Haase,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,1.28,R16,6-1 6-4,R Bopanna / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
35,,M Demoliner / N Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.70,R16,6-3 6-3,G Muller / F Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
36,,W Koolhof / M Middelkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,1.50,R16,3-6 6-3 10-8,D Inglot / R Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
37,,M Reid / B Tomic,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,1.40,R16,3-6 6-3 10-3,J Brunstrom / A Siljestrom,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
38,,S Johnson / S Querrey,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,2.65,R16,6-2 3-6 10-6,C Guccione / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
39,,D Nestor / A Qureshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-1,S Gonzalez / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
40,,J Erlich / C Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.67,R16,6-7(5) 6-3 14-12,M Pavic / M Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
41,,A Bury / I Zelenay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-7(9) 6-4 10-7,I Dodig / R Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
42,H2H 1-0,Konstantin Kravchuk,3.0,5.0,8394687.0,3557493.0,,1.48,Konstantin Kravchuk,33.0,2.0,0.0,44.0,11.0,39.0,28.0,19.0,11.0,3.0,8.0,,,,,1.0,88.0,,,1.48,2.60,FQ,6-3 6-1,Daniil Medvedev,2.0,2.0,8394687.0,3557494.0,,2.6,Daniil Medvedev,55.0,6.0,4.0,44.0,22.0,42.0,25.0,23.0,17.0,10.0,8.0,,,,,2.0,88.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
43,H2H 3-2,Alejandro Falla,1.0,5.0,8394688.0,3557506.0,,1.87,Alejandro Falla,58.0,8.0,2.0,63.0,21.0,65.0,40.0,24.0,25.0,13.0,10.0,,,,,2.0,133.0,,,1.87,1.87,FQ,7-5 6-3,Lukas Lacko,2.0,1.0,8394688.0,3557505.0,,1.87,Lukas Lacko,75.0,6.0,4.0,70.0,33.0,62.0,41.0,31.0,21.0,11.0,11.0,,,,,1.0,133.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
44,H2H 1-0,Marco Chiudinelli,4.0,0.0,8394689.0,3557497.0,,1.41,Marco Chiudinelli,55.0,0.0,0.0,60.0,14.0,62.0,47.0,36.0,15.0,5.0,11.0,,,,,1.0,122.0,,,1.41,2.85,FQ,6-4 7-5,Ernesto Escobedo,7.0,1.0,8394689.0,3557498.0,,2.85,Ernesto Escobedo,67.0,5.0,2.0,62.0,21.0,59.0,38.0,33.0,21.0,13.0,11.0,,,,,2.0,122.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
45,H2H 4-1,Austin Krajicek,14.0,2.0,8394743.0,3557485.0,,2.0,Austin Krajicek,83.0,0.0,0.0,74.0,15.0,99.0,78.0,57.0,21.0,11.0,12.0,,,,,1.0,175.0,,,2.00,1.77,FQ,7-6(4) 7-6(5),Dennis Novikov,13.0,4.0,8394743.0,3557486.0,,1.77,Dennis Novikov,92.0,5.0,0.0,101.0,33.0,70.0,45.0,40.0,25.0,19.0,12.0,,,,,2.0,175.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
46,H2H 3-3,Ruben Bemelmans,4.0,6.0,8394422.0,3557202.0,,1.83,Ruben Bemelmans,56.0,3.0,0.0,57.0,13.0,67.0,43.0,34.0,24.0,9.0,10.0,,,,,2.0,130.0,,,1.83,1.95,SFQ,6-4 6-4,Konstantin Kravchuk,10.0,0.0,8394422.0,3557201.0,,1.95,Konstantin Kravchuk,74.0,11.0,2.0,73.0,30.0,57.0,42.0,34.0,15.0,10.0,10.0,,,,,1.0,130.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
47,H2H 1-0,Mischa Zverev,0.0,3.0,8394423.0,3557200.0,,1.14,Mischa Zverev,49.0,5.0,0.0,71.0,25.0,40.0,24.0,15.0,16.0,9.0,8.0,,,,,2.0,114.0,,,1.14,5.25,SFQ,6-1 6-4,Daniil Medvedev,3.0,0.0,8394423.0,3557199.0,,5.25,Daniil Medvedev,65.0,3.0,3.0,43.0,19.0,71.0,40.0,26.0,31.0,20.0,9.0,,,,,1.0,114.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
48,H2H 3-0,Amir Weintraub,2.0,2.0,8394424.0,3557206.0,,3.8,Amir Weintraub,48.0,5.0,0.0,58.0,20.0,47.0,30.0,17.0,17.0,11.0,9.0,,,,,2.0,107.0,,,3.80,1.25,SFQ,6-2 6-3,Lukas Lacko,5.0,4.0,8394424.0,3557205.0,,1.25,Lukas Lacko,59.0,6.0,4.0,49.0,21.0,54.0,37.0,28.0,17.0,10.0,8.0,,,,,1.0,107.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
49,H2H 1-0,Matthew Barton,11.0,5.0,8394425.0,3557203.0,,2.4,Matthew Barton,68.0,3.0,2.0,67.0,23.0,77.0,42.0,29.0,35.0,16.0,11.0,,,,,1.0,149.0,,,2.40,1.56,SFQ,6-4 7-5,Alejandro Falla,4.0,2.0,8394425.0,3557204.0,,1.56,Alejandro Falla,81.0,9.0,4.0,82.0,37.0,65.0,42.0,32.0,23.0,12.0,11.0,,,,,2.0,149.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
50,H2H 1-0,Matt Reid,16.0,5.0,8394426.0,3557210.0,,2.4,Matt Reid,86.0,2.0,1.0,102.0,35.0,71.0,46.0,36.0,25.0,15.0,14.0,,,,,2.0,178.0,,,2.40,1.54,SFQ,4-6 6-3 6-4,Marco Chiudinelli,7.0,4.0,8394426.0,3557209.0,,1.54,Marco Chiudinelli,92.0,2.0,2.0,76.0,25.0,98.0,58.0,42.0,40.0,25.0,15.0,,,,,1.0,178.0,,,2016-06-06,https://matchstat.com/tennis/tournaments/m/%27s-Hertogenbosch/2016,'s-Hertogenbosch
